asin,vote,reviewText,overall,summary
B000YXC2LI,,"Amazon sent the incorrect color.  I ordered ""18 Months Green.""  When they arrived, they appeared a little darker than I expected, but I figured they just needed to be washed.  After washing, it became obvious they were not the correct color.  Checking the item number on the tag, I discovered that they were, in fact, ""Clean Fume.""  The colors are very close, and they are the same weight denim.  I like the color, they fit very well, they are the soft medium weight denim I like, and I didn't want deal with the hassle of returning them to Amazon, so I decided to keep them.  If they had sent the right color, I would have given five stars.",2,"Jeans fit well, but they're the wrong color."
B000YXC2LI,,"Nice-looking jeans, but very heavy.  Fabric is a winter weight.  Even after I washed them, they were very thick.  I'll keep them for winter, but will order a light-weight for summer.",4,"Nice-looking jeans, but very heavy. Fabric is a ..."
B000YXC2LI,,"These are the go-to jean my husband prefers. He has many, many, many pair.",5,Quality and Good Fit
B000YXC2LI,,The Jeans fit well..They are a little too long. I would buy them again.,4,The Jeans fit well.. They are a little ...
B000YXC2LI,,Should have gone up one size. A little too snug for comfort.,3,Skinny and a little too small for comfort
B000YXC2LI,,Always love 501's. Great product and shipped quickly.,5,What can I say - Great Levi's 501's
B000YXC2LI,,Wear nothing but Original 501 jeans.,5,Five Stars
B000YXC2LI,,They fit me perfectly and looked just as they did in the picture,5,Five Stars
B000YXC2LI,,501's never disappoint especially when you have to size down after several years.  Like an old friend which makes you look great - always buy Levi's. Just wish Amazon sold these in a darker wash.,5,501's always fit the best
B000YXC2LI,,Thank you for you perfect fit jeans . Appreciate you making jeans my size. Your product is 10 out of 10. I will tell everyone about these and tell people to buy them. You rock!,5,Awesome Fit!!
B000YXC2LI,,"Greatt pair of white jeans and I find at a reasonable price, about to purchase a second pair",5,Great Buy---Love em!
B000YXC2LI,,"Great fitting jeans, it doesn't look weird even with my big thighs",5,it doesn't look weird
B000YXC2LI,,"These are the only style of jeans I wear, and I wear them 7 days a week. The quaility has gone down a bit over the years, but not far enough not to buy them when they go on sale.",4,"These are the only style of jeans I wear, ..."
B000YXC2LI,,Bought a pair of Levi's 501 in white they got dirty this is what happened to them.  I know I will not get my money back but it's a damn shame for something like to happen and Amazon should be held responsible. The only reason I'm giving 1 star is because I must!,1,Beware of Levi's 501 in white!
B000YXC2LI,,"For our growing son...was nervous about purchasing jeans online, but it worked out beautifully.",5,"Great jeans, great price, great delivery"
B000YXC2LI,,It is OK,5,Five Stars
B000YXC2LI,,"Was a bit unsure, it's been  a while since I needed a pair, but it was perfect. So happy.",5,but it was perfect. So happy
B000YXC2LI,,While the legs are cut smaller than I'm accustomed to it also keeps me on my diet!,4,501's keeping it real!
B000YXC2LI,,I have always love the 501 with button fly.  It's durable and fits great. I have tried the other Levi's and didn't care for them,5,I have always love the 501 with button fly
B000YXC2LI,,"Might be seconds, button holes too small. Had to cut holes to button fly.
I doubt if I'll by Levis thru Amazon again",2,"Might be seconds, button holes too small. Had ..."
B000YXC2LI,,Levi qualility without the Levi bad customer service !,5,Five Stars
B000YXC2LI,,"My husband always buys the same size and they always fit him. When they arrived he tried them on and they were big, way too big. So he took them off and we measured the waist of the jeans and they measure a full 2 inches larger than they are tagged and sold as.  Now we have to go through the return process, etc...  The jeans are simply tagged wrong or defective because they do not measure 44"" but rather 46"".  The length was correct however.",2,Sized/Tagged Wrong
B000YXC2LI,,it has been some time ago that my husband could 501 levi's.  he loves them,5,Five Stars
B000YXC2LI,,Fit very well.,5,Five Stars
B000YXC2LI,,501's never dissapoint,5,As expected
B000YXC2LI,,"Fit perfect, and very comfortable. Levi still makes a good pair of jeans",5,"Hey, They Are 501's"
B000YXC2LI,,"somewhat small, and way longer than advertized, it was supposed to be **x30 and it was **x34 or 32, it was way longer than advertized",2,...
B000YXC2LI,,"fit as expected. although it is buttons, i'm thinking that it is zippers.
i suggest to have an option for zippers or buttons.",4,"fit as expected. although it is buttons, i'm ..."
B000YXC2LI,,"Who doesn't love 501's?  Like many men as we age, my waistline has expanded and none of my ""veteran"" 501's had a comfortable fit anymore.  The size on the ones I ordered from Amazon was perfect and the jeans are just like I remember them from decades past.",5,Who doesn't love 501's? Like many men as we age
B000YXC2LI,,"i have 4 of the lighter jeans...they fit perfect..same size.  The darker ones are just a little baggy...enough tha i don't really want to wear them.
i have washed heck out of them on hot along with drying on hot...no love.",2,Somewhat large compared to
B000YXC2LI,,Great!,5,Five Stars
B000YXC2LI,,Fit as expected and look as pictured. My son has very long legs and the 38 length is perfect.  I plan to order more.,5,My son has very long legs and the 38 length is perfect. I plan to order more
B000YXC2LI,,Item just as expected and very fast delivery,4,Item just as expected and very fast delivery
B000YXC2LI,,my inseam is always hard to find - so when I saw it here I had to get a pair of these jeans. They were perfect.,5,They were perfect.
B000YXC2LI,,Size was why to small.,2,Two Stars
B000YXC2LI,,Awesome!,5,Five Stars
B000YXC2LI,,"Like others, I think the material is thinner than it was in the past so the jeans don't last as long.",3,"Still comfortable, but not sure about the price anymore...."
B000YXC2LI,,Love it,5,Five Stars
B000YXC2LI,,Excellent jeans love them,5,Five Stars
B000YXC2LI,,amazing jeans!,5,Five Stars
B000YXC2LI,,They fit great!,5,As expected!
B000YXC2LI,,I have other jeans this exact size? But these seemed to fit a little big,5,Five Stars
B000YXC2LI,,"Delivery was made on time, the color was great. Unfortunately tighter than expected compared to 505 regular fit and I had to return it. I am giving 4 stars because it was a sizing issue only but everything else is ok.",4,"Ok, but be ware of the size"
B000YXC2LI,,the size is too largeIt not fit me,2,Two Stars
B000YXC2LI,,They seem tight but I can wear them. Thank You...,4,Four Stars
B000YXC2LI,,Loved the product.  Need to lose 5 lbs... lol.,5,Levi's 501 Buttonfly Jeans
B000YXC2LI,,"Can't go wrong with genuine Levi quality.  These jeans fit great and even after washing and drying they didn't shrink much - a little - but not much.  Just what you'd expect.  They look great on, feel good and was a good price on Amazon vs. some of the stores in the malls.",5,Levi Quality As Expected
B000YXC2LI,,501s what else can I say,5,501s what else can I say
B000YXC2LI,,excellent,5,Five Stars
B000YXC2LI,,I own many pairs of 501 Jeans but this pair was the first to shrink to to the point I could not wear them. I wore them out of the box and they were great. After a first wash on cold and hang dry they were unwearable. I could not stretch them out to fit. I loved the look but sadly gave them to my brother who is a smaller size. really disappointing experience overall. This won't keep me from buying Levi's but man what a waste of money this time around.,1,I wore them out of the box and they were great. After a first wash on cold and hang ...
B000YXC2LI,,they are good pants but very wide on legs,4,Four Stars
B000YXC2LI,,My boyfriend loves practical gifts and Levi's from Amazon do very nicely,5,Love to buy from Amazon
B000YXC2LI,,Great pair of jeans!,5,Five Stars
B000YXC2LI,,"His waist is 54"" and the Jeans says 54"" but it is way too big.",1,One Star
B000YXC2LI,,Looks and fits great,5,Five Stars
B000YXC2LI,,Great to be able to buy some 501s.,5,501 Levis Are The Best
B000YXC2LI,,The style is lousy.  I need the zipper instead of button.  What a stupid idea.,1,What a stupid idea.
B000YXC2LI,,"Great price and fast delivery
My favorite jeans. They fit perfect",5,Five Stars
B000YXC2LI,,Perfect,5,Five Stars
B000YXC2LI,,"I bought two pairs of these for my Dad. He is 69, set in his ways, and will only wear levi 501s. He says no jeans fit like these, and the comfort is incomparable.  He also loves the all button fly. I bought two pairs because the price is fantastic! They're much more in the store and other sites. My dad says this is the lowest price for these hes seen anywhere. The shipping was extremely fast!",5,My dad says this is the lowest price he has seen for these!
B000YXC2LI,,"Back to my roots.  The real thing, not some ""thin boy"" cut that rides down the back of my butt.  They fit like jeans are supposed to fit, IMHO.",5,They fit like jeans are supposed to fit
B000YXC2LI,,Husband loves them! They fit perfect!,5,They fit perfect!
B000YXC2LI,,It was a gift for my husband. This is my second one. I wil buy more in the future. Nice and arrive as expected,5,Nice and arrive as
B000YXC2LI,,A little tight on the thighs but great jean,4,Four Stars
B000YXC2LI,,Been wearing 501's for 30 years.,5,If it ain't broke
B000YXC2LI,,Met my expectations !!!,5,Five Stars
B000YXC2LI,,a little big but wearable and great fabric,5,Five Stars
B000YXC2LI,,Great price and fast delivery,5,Five Stars
B000YXC2LI,,"As always, consistent and durable.",5,Five Stars
B000YXC2LI,,My nephew and grandson very like Levi's Men's 501 Jean. All the wold like your Jean.,5,Five Stars
B000YXC2LI,,Satisfied,4,Four Stars
B000YXC2LI,,always happy with brand.,5,Five Stars
B000YXC2LI,,perfect,5,Five Stars
B000YXC2LI,,Happy with my purchase.,5,Five Stars
B000YXC2LI,,Prefer zipper to button up,5,Five Stars
B000YXC2LI,,Great,5,Five Stars
B000YXC2LI,,Size was perfect,5,Love my 501s
B000YXC2LI,,they look great,5,Five Stars
B000YXC2LI,,These are not even close to the right size.  The buttons are inches apart !!!,1,One Star
B000YXC2LI,,"Excellent product , I am very happy with my purchase.",5,"Excellent product, I am very happy with my purchase"
B000YXC2LI,,Grea,5,Five Stars
B000YXC2LI,,"I have another pair of 501 jeans which is the same size but different material, which fits very well. This pair is quite loose due to its soft material and apparently big. I keep it becoz it's really cheap when I bought it.",4,Keep it for the price
B000YXC2LI,,The material wasn't as good of a quality as the jeans from the store. One pair already split.,2,Two Stars
B000YXC2LI,,Good,5,Five Stars
B000YXC2LI,,As expected,5,Five Stars
B000YXC2LI,,"Fair price, fit well A+",5,Levis
B000YXC2LI,,It is ok.,5,Five Stars
B000YXC2LI,,Only problem is it does not have a zipper but buttons instead. I don't like the idea I prefer a zipper.,5,I don't like the idea I prefer a zipper
B000YXC2LI,,As expected,5,Five Stars
B000YXC2LI,,"FLY-BUTTON! I forgot to check that little detail. I like zipper,, easy/fast access,,,,, the buttons slow me down, BUT good fit.",4,"I like zipper,"
B000YXC2LI,,It fit just right,5,Five Stars
B000YXC2LI,,501's fit perfect right out of the box. Coulsnt have asked for a better set of jeans.,5,No complaints!!
B000YXC2LI,,great product at a great price.  worked with no issues,5,Five Stars
